Séance;Ticker;Instrument;Ouverture;Dernier Cours;Plus Haut;Plus Bas;Volume (MAD);Titres Échangés;Nb Transactions;Capitalisation
05/12/2024;CFG;CFG BANK;204.60;207.00;208.00;204.50;5435742.10;26167;61;7246647720.00
04/12/2024;CFG;CFG BANK;205.00;205.10;207.00;204.20;903016.05;4400;46;7180132596.00
03/12/2024;CFG;CFG BANK;203.65;207.00;208.00;203.65;1241696.60;6025;48;7246647720.00
02/12/2024;CFG;CFG BANK;202.00;205.00;207.95;202.00;1250037.85;6122;51;7176631800.00
29/11/2024;CFG;CFG BANK;207.20;208.00;208.20;207.00;9629565.50;46300;44;7281655680.00
28/11/2024;CFG;CFG BANK;207.00;209.00;209.50;206.90;5418517.80;25948;47;7316663640.00
27/11/2024;CFG;CFG BANK;209.00;209.00;209.00;208.00;3630396.00;17373;41;7316663640.00
26/11/2024;CFG;CFG BANK;209.90;209.50;210.00;205.00;1729736.30;8324;44;7334167620.00
25/11/2024;CFG;CFG BANK;211.00;207.50;211.50;207.50;4781195.35;22972;79;7264151700.00
22/11/2024;CFG;CFG BANK;208.50;210.30;210.95;207.40;6949806.20;33141;98;7362173988.00
21/11/2024;CFG;CFG BANK;210.00;209.55;212.00;209.10;23073064.75;109795;135;7335918018.00
20/11/2024;CFG;CFG BANK;209.00;211.00;212.90;207.50;30285611.95;144030;328;7386679560.00
19/11/2024;CFG;CFG BANK;199.50;201.95;203.00;199.35;3071954.10;15265;68;7069857522.00
15/11/2024;CFG;CFG BANK;200.50;203.00;203.00;198.00;10841429.25;54012;111;7106615880.00
14/11/2024;CFG;CFG BANK;197.00;200.10;201.95;197.00;30993623.30;155153;208;7005092796.00
13/11/2024;CFG;CFG BANK;197.90;198.00;198.00;195.00;4366788.00;22102;70;6931576080.00
12/11/2024;CFG;CFG BANK;198.00;194.00;200.00;193.75;1452743.60;7359;97;6791544240.00
11/11/2024;CFG;CFG BANK;190.00;200.00;200.00;190.00;7752730.90;39251;148;7001592000.00
08/11/2024;CFG;CFG BANK;190.00;192.00;193.00;189.15;6417169.75;33517;121;6721528320.00
07/11/2024;CFG;CFG BANK;183.50;189.00;189.00;183.50;5315839.55;28601;67;6616504440.00
05/11/2024;CFG;CFG BANK;185.00;185.00;185.00;183.50;4732882.50;25588;25;6476472600.00
04/11/2024;CFG;CFG BANK;183.00;183.25;185.80;182.50;564147.90;3080;32;6415208670.00
01/11/2024;CFG;CFG BANK;184.95;185.50;185.50;183.00;8519818.35;46361;58;6493976580.00
31/10/2024;CFG;CFG BANK;183.10;183.50;185.00;183.10;358564.60;1953;25;6423960660.00
30/10/2024;CFG;CFG BANK;185.90;183.55;185.90;183.55;446864.70;2416;26;6425711058.00
29/10/2024;CFG;CFG BANK;185.00;184.00;186.00;184.00;2369333.00;12821;74;6441464640.00
28/10/2024;CFG;CFG BANK;183.05;185.00;185.90;183.05;1826244.95;9911;65;6476472600.00
25/10/2024;CFG;CFG BANK;183.00;183.00;185.00;182.15;857101.90;4665;34;6406456680.00
24/10/2024;CFG;CFG BANK;183.10;183.75;183.80;182.10;623918.25;3408;23;6432712650.00
23/10/2024;CFG;CFG BANK;182.00;183.50;183.85;182.00;2872907.20;15659;26;6423960660.00
22/10/2024;CFG;CFG BANK;183.05;182.00;183.05;182.00;708624.15;3885;33;6371448720.00
21/10/2024;CFG;CFG BANK;182.00;183.00;185.00;182.00;2877028.65;15723;36;6406456680.00
18/10/2024;CFG;CFG BANK;187.85;183.00;187.85;183.00;783898.95;4256;27;6406456680.00
17/10/2024;CFG;CFG BANK;180.00;185.00;185.00;180.00;5307205.75;29062;54;6476472600.00
16/10/2024;CFG;CFG BANK;180.00;177.50;180.10;176.00;3387222.30;19034;99;6213912900.00
15/10/2024;CFG;CFG BANK;188.00;180.05;188.00;180.05;1693977.65;9310;75;6303183198.00
14/10/2024;CFG;CFG BANK;183.05;184.85;187.00;183.05;1460846.10;7877;54;6471221406.00
11/10/2024;CFG;CFG BANK;184.70;188.00;188.00;184.70;129876.70;701;14;6581496480.00
10/10/2024;CFG;CFG BANK;185.30;184.70;188.50;184.70;745513.90;4005;23;6465970212.00
09/10/2024;CFG;CFG BANK;184.15;186.00;189.00;184.15;1833543.20;9854;28;6511480560.00
08/10/2024;CFG;CFG BANK;187.50;185.00;187.50;185.00;10016515.10;54105;104;6476472600.00
07/10/2024;CFG;CFG BANK;188.30;189.50;190.00;188.00;1603366.95;8492;41;6634008420.00
04/10/2024;CFG;CFG BANK;188.50;188.50;193.00;187.55;8391987.40;44209;66;6599000460.00
03/10/2024;CFG;CFG BANK;186.10;189.00;190.00;186.10;3065073.65;16253;46;6616504440.00
02/10/2024;CFG;CFG BANK;185.00;190.00;192.00;180.00;16959587.40;89778;122;6651512400.00
01/10/2024;CFG;CFG BANK;187.35;187.50;190.00;185.00;3099926.25;16526;99;6563992500.00
30/09/2024;CFG;CFG BANK;194.00;188.00;194.00;188.00;11518097.25;60533;147;6581496480.00
27/09/2024;CFG;CFG BANK;192.00;193.85;194.85;190.00;11739078.55;61033;107;6786293046.00
26/09/2024;CFG;CFG BANK;195.00;193.00;195.00;193.00;7631018.05;39332;80;6756536280.00
25/09/2024;CFG;CFG BANK;193.10;194.90;194.90;190.50;6535127.60;33778;80;6823051404.00
24/09/2024;CFG;CFG BANK;196.00;193.00;197.00;192.00;12207628.65;62759;147;6756536280.00
23/09/2024;CFG;CFG BANK;196.50;195.50;196.50;194.15;3028540.35;15486;66;6844056180.00
20/09/2024;CFG;CFG BANK;195.00;194.00;197.00;193.35;24591653.55;125816;226;6791544240.00
19/09/2024;CFG;CFG BANK;191.00;191.00;193.50;189.00;5534102.10;28943;86;6686520360.00
18/09/2024;CFG;CFG BANK;181.00;189.00;190.00;181.00;5820762.90;31253;123;6616504440.00
13/09/2024;CFG;CFG BANK;175.00;180.00;180.00;175.00;6051058.05;33802;92;6301432800.00
12/09/2024;CFG;CFG BANK;176.10;176.10;178.00;176.00;2534529.75;14359;35;6164901756.00
11/09/2024;CFG;CFG BANK;175.05;176.00;178.00;175.05;798591.60;4533;37;6161400960.00
10/09/2024;CFG;CFG BANK;178.00;175.00;178.00;174.50;254473.60;1440;21;6126393000.00
09/09/2024;CFG;CFG BANK;175.00;176.50;176.50;174.50;1308811.00;7435;27;6178904940.00
06/09/2024;CFG;CFG BANK;176.05;176.00;177.30;176.00;19945135.70;113197;76;6161400960.00
05/09/2024;CFG;CFG BANK;173.00;176.00;176.50;173.00;942701.30;5401;54;6161400960.00
04/09/2024;CFG;CFG BANK;175.00;174.95;176.00;172.50;3179480.20;18302;47;6124642602.00
03/09/2024;CFG;CFG BANK;177.90;175.00;178.00;172.00;1311466.00;7543;56;6126393000.00
02/09/2024;CFG;CFG BANK;175.50;178.00;178.70;172.05;3001092.75;17233;54;6231416880.00
30/08/2024;CFG;CFG BANK;179.00;178.00;179.00;175.00;3671285.50;20656;63;6231416880.00
29/08/2024;CFG;CFG BANK;175.55;179.40;182.00;175.55;6669508.90;37168;137;6280428024.00
28/08/2024;CFG;CFG BANK;174.00;174.50;174.85;172.00;1134162.85;6521;37;6108889020.00
27/08/2024;CFG;CFG BANK;173.00;174.00;174.50;173.00;2565013.30;14751;24;6091385040.00
26/08/2024;CFG;CFG BANK;172.10;173.00;173.00;172.10;331368.00;1922;25;6056377080.00
23/08/2024;CFG;CFG BANK;173.00;174.80;174.80;172.00;401870.10;2323;34;6119391408.00
22/08/2024;CFG;CFG BANK;172.05;174.00;174.95;172.05;6268898.90;36033;30;6091385040.00
19/08/2024;CFG;CFG BANK;174.00;173.00;174.00;171.00;134544.25;780;13;6056377080.00
16/08/2024;CFG;CFG BANK;172.20;174.00;174.00;172.15;320075.35;1852;24;6091385040.00
15/08/2024;CFG;CFG BANK;174.00;174.00;174.50;174.00;1143012.50;6569;30;6091385040.00
13/08/2024;CFG;CFG BANK;174.00;174.00;175.00;173.00;3436502.05;19747;43;6091385040.00
12/08/2024;CFG;CFG BANK;174.85;173.50;174.85;171.15;276385.35;1594;18;6073881060.00
09/08/2024;CFG;CFG BANK;173.00;174.00;174.90;173.00;389267.40;2234;22;6091385040.00
08/08/2024;CFG;CFG BANK;172.00;173.50;174.00;172.00;3341435.80;19272;34;6073881060.00
07/08/2024;CFG;CFG BANK;171.00;172.00;174.00;170.20;584450.70;3404;38;6021369120.00
06/08/2024;CFG;CFG BANK;171.00;172.00;175.00;171.00;2694283.60;15724;48;6021369120.00
05/08/2024;CFG;CFG BANK;175.00;167.60;175.00;167.00;2461692.75;14393;92;5867334096.00
02/08/2024;CFG;CFG BANK;178.00;179.00;179.00;175.50;3051332.45;17145;54;6266424840.00
01/08/2024;CFG;CFG BANK;177.00;178.00;178.00;175.00;2083308.65;11828;53;6231416880.00
31/07/2024;CFG;CFG BANK;172.00;175.00;178.00;172.00;6733644.00;38497;122;6126393000.00
29/07/2024;CFG;CFG BANK;170.00;172.00;172.00;170.00;961212.80;5627;58;6021369120.00
26/07/2024;CFG;CFG BANK;168.50;171.00;172.00;168.50;2915721.35;17080;80;5986361160.00
25/07/2024;CFG;CFG BANK;168.00;169.00;169.90;168.00;2106522.50;12470;47;5916345240.00
24/07/2024;CFG;CFG BANK;168.00;169.95;170.50;168.00;1128959.75;6667;52;5949602802.00
23/07/2024;CFG;CFG BANK;167.00;168.00;170.00;166.05;2780812.70;16423;95;5881337280.00
22/07/2024;CFG;CFG BANK;169.95;167.00;169.95;166.55;1045268.95;6206;67;5846329320.00
19/07/2024;CFG;CFG BANK;167.00;169.10;170.50;166.00;6923183.30;40856;153;5919846036.00
18/07/2024;CFG;CFG BANK;166.00;167.00;167.00;165.00;3644284.60;21952;129;5846329320.00
17/07/2024;CFG;CFG BANK;165.00;166.00;166.40;163.10;4293241.05;25943;120;5811321360.00
16/07/2024;CFG;CFG BANK;163.05;165.00;165.00;162.60;56451347.25;346236;69;5776313400.00
15/07/2024;CFG;CFG BANK;166.00;164.00;166.00;160.00;1234229.55;7508;70;5741305440.00
12/07/2024;CFG;CFG BANK;160.00;166.00;166.00;160.00;3917638.40;23962;115;5811321360.00
11/07/2024;CFG;CFG BANK;157.00;160.00;160.00;157.00;3524302.85;22051;85;5601273600.00
10/07/2024;CFG;CFG BANK;156.35;157.00;158.00;156.35;1344272.05;8530;39;5496249720.00
09/07/2024;CFG;CFG BANK;156.15;156.35;157.00;156.15;655522.35;4193;43;5473494546.00
08/07/2024;CFG;CFG BANK;156.05;156.10;156.50;156.05;1195170.45;7658;46;5464742556.00
05/07/2024;CFG;CFG BANK;156.05;156.10;158.00;156.05;4324763.10;27485;58;5464742556.00
04/07/2024;CFG;CFG BANK;155.50;156.50;157.90;155.50;741660.65;4747;45;5478745740.00
03/07/2024;CFG;CFG BANK;156.70;155.00;157.00;155.00;475951.30;3047;44;5426233800.00
02/07/2024;CFG;CFG BANK;156.35;156.50;158.90;156.35;6563547.10;41585;53;5478745740.00
01/07/2024;CFG;CFG BANK;160.00;156.35;160.00;156.10;256202.25;1624;33;5473494546.00
28/06/2024;CFG;CFG BANK;157.20;160.00;160.00;157.20;7419966.75;46403;69;5601273600.00
27/06/2024;CFG;CFG BANK;158.00;158.10;160.00;158.00;1766167.05;11151;31;5534758476.00
26/06/2024;CFG;CFG BANK;160.00;158.00;161.95;156.25;8075829.30;50357;68;5531257680.00
25/06/2024;CFG;CFG BANK;156.00;162.50;162.50;155.00;14228005.65;89196;109;5688793500.00
24/06/2024;CFG;CFG BANK;156.70;156.00;158.00;155.00;882974.75;5637;23;5461241760.00
21/06/2024;CFG;CFG BANK;156.80;156.70;156.80;155.00;153940.00;986;20;5485747332.00
20/06/2024;CFG;CFG BANK;156.10;156.80;157.00;156.10;69182.30;442;20;5489248128.00
19/06/2024;CFG;CFG BANK;156.50;159.60;159.95;156.40;208006.45;1329;27;5587270416.00
14/06/2024;CFG;CFG BANK;156.10;156.80;159.95;156.10;204456.35;1297;31;5489248128.00
13/06/2024;CFG;CFG BANK;157.10;160.00;160.00;155.40;1192442.65;7527;34;5601273600.00
12/06/2024;CFG;CFG BANK;159.00;158.95;160.00;155.30;104748835.45;664563;78;5564515242.00
11/06/2024;CFG;CFG BANK;157.05;159.00;159.00;154.50;1729807.95;11019;22;5566265640.00
10/06/2024;CFG;CFG BANK;158.05;159.00;159.00;158.00;126682.65;801;18;5566265640.00
07/06/2024;CFG;CFG BANK;158.15;158.05;160.00;158.00;135578.05;854;17;5533008078.00
06/06/2024;CFG;CFG BANK;157.00;158.10;160.90;157.00;1200745.50;7623;34;5534758476.00
05/06/2024;CFG;CFG BANK;158.00;158.00;160.00;158.00;1161790.40;7350;32;5531257680.00
04/06/2024;CFG;CFG BANK;160.50;160.00;161.40;159.35;2661648.40;16613;47;5601273600.00
03/06/2024;CFG;CFG BANK;161.15;161.00;161.45;161.00;1030121.60;6394;26;5636281560.00
31/05/2024;CFG;CFG BANK;161.10;161.15;161.15;160.20;1365656.90;8485;37;5641532754.00
30/05/2024;CFG;CFG BANK;160.00;161.10;161.10;160.00;66258247.55;411555;38;5639782356.00
29/05/2024;CFG;CFG BANK;161.00;161.10;162.00;160.60;386221.45;2398;25;5639782356.00
28/05/2024;CFG;CFG BANK;160.50;161.00;161.90;160.00;675736.20;4203;33;5636281560.00
27/05/2024;CFG;CFG BANK;161.00;161.00;162.00;160.20;1961723.75;12186;32;5636281560.00
24/05/2024;CFG;CFG BANK;160.80;160.50;161.90;160.10;578309.00;3606;35;5618777580.00
23/05/2024;CFG;CFG BANK;160.15;161.00;165.00;160.15;555597.40;3421;33;5636281560.00
22/05/2024;CFG;CFG BANK;163.20;161.00;165.00;161.00;9316490.75;56555;91;5636281560.00
21/05/2024;CFG;CFG BANK;163.05;163.05;165.00;163.05;5307012.95;32198;70;5708047878.00
20/05/2024;CFG;CFG BANK;163.10;165.00;165.00;161.00;1180956.60;7198;70;5776313400.00
17/05/2024;CFG;CFG BANK;163.10;164.90;166.00;163.00;1181282.20;7182;62;5772812604.00
16/05/2024;CFG;CFG BANK;164.00;166.00;170.00;164.00;20108303.65;121233;223;5811321360.00
15/05/2024;CFG;CFG BANK;162.00;162.10;163.50;159.00;3772506.70;23264;81;5674790316.00
14/05/2024;CFG;CFG BANK;162.00;163.00;163.00;160.00;5673106.95;34927;135;5706297480.00
13/05/2024;CFG;CFG BANK;161.00;162.00;163.00;157.10;7247312.90;44743;137;5671289520.00
10/05/2024;CFG;CFG BANK;157.35;161.95;162.30;156.35;14064121.30;87761;242;5669539122.00
09/05/2024;CFG;CFG BANK;153.00;157.35;158.00;153.00;8679556.95;55410;158;5508502506.00
08/05/2024;CFG;CFG BANK;153.00;154.00;154.00;152.10;2876185.75;18697;43;5391225840.00
07/05/2024;CFG;CFG BANK;152.60;154.00;155.95;152.55;1863555.40;12097;73;5391225840.00
06/05/2024;CFG;CFG BANK;154.80;152.55;154.80;150.35;1687883.80;11149;57;5340464298.00
03/05/2024;CFG;CFG BANK;150.20;154.85;155.00;150.20;5646786.15;36808;117;5420982606.00
02/05/2024;CFG;CFG BANK;150.10;151.00;151.90;150.10;1175283.50;7805;55;5286201960.00
30/04/2024;CFG;CFG BANK;151.00;151.00;152.00;150.30;640943.70;4245;33;5286201960.00
29/04/2024;CFG;CFG BANK;150.15;151.85;152.00;150.10;23427812.50;154376;65;5315958726.00
26/04/2024;CFG;CFG BANK;150.70;151.00;152.00;150.10;694482.00;4606;64;5286201960.00
25/04/2024;CFG;CFG BANK;151.00;152.00;152.00;150.40;1755156.25;11561;62;5321209920.00
24/04/2024;CFG;CFG BANK;150.80;152.00;152.00;150.20;7391174.45;49149;78;5321209920.00
23/04/2024;CFG;CFG BANK;150.75;150.90;152.00;150.60;5707081.10;37826;55;5282701164.00
22/04/2024;CFG;CFG BANK;153.00;152.00;153.00;150.50;4328130.20;28518;71;5321209920.00
19/04/2024;CFG;CFG BANK;152.00;152.50;155.00;152.00;3625093.80;23565;123;5338713900.00
18/04/2024;CFG;CFG BANK;152.10;152.50;153.00;150.65;1830889.75;12043;66;5338713900.00
17/04/2024;CFG;CFG BANK;151.70;153.00;153.80;151.00;6905020.40;45247;101;5356217880.00
16/04/2024;CFG;CFG BANK;151.05;153.00;153.95;151.05;16759724.75;110279;138;5356217880.00
15/04/2024;CFG;CFG BANK;151.50;153.00;154.95;150.60;1840788.60;12103;103;5356217880.00
09/04/2024;CFG;CFG BANK;152.00;155.00;155.00;150.50;6176136.90;40394;138;5426233800.00
08/04/2024;CFG;CFG BANK;151.35;152.00;153.00;150.50;2370593.80;15682;85;5321209920.00
05/04/2024;CFG;CFG BANK;151.30;151.35;151.35;150.50;677980.45;4490;74;5298454746.00
04/04/2024;CFG;CFG BANK;151.05;151.35;152.00;150.20;1253948.75;8284;95;5298454746.00
03/04/2024;CFG;CFG BANK;152.40;152.00;153.50;152.00;2730080.90;17921;95;5321209920.00
02/04/2024;CFG;CFG BANK;152.35;152.40;153.85;152.10;1030585.55;6753;70;5335213104.00
01/04/2024;CFG;CFG BANK;154.50;154.00;155.00;154.00;3594112.45;23312;80;5391225840.00
29/03/2024;CFG;CFG BANK;155.50;154.90;156.00;154.60;1031305.60;6643;37;5422733004.00
28/03/2024;CFG;CFG BANK;156.00;155.50;156.00;154.70;373097.50;2403;26;5443737780.00
27/03/2024;CFG;CFG BANK;154.25;156.50;156.50;154.25;4798908.50;30944;48;5478745740.00
26/03/2024;CFG;CFG BANK;154.25;155.00;155.00;154.25;3960448.65;25630;44;5426233800.00
25/03/2024;CFG;CFG BANK;154.20;154.65;156.00;154.20;655830.00;4245;47;5413981014.00
22/03/2024;CFG;CFG BANK;155.00;154.50;155.20;154.20;7369442.55;47692;45;5408729820.00
21/03/2024;CFG;CFG BANK;154.15;155.10;156.50;154.10;5983416.05;38371;32;5429734596.00
20/03/2024;CFG;CFG BANK;155.15;155.00;156.00;154.10;687294.30;4429;47;5426233800.00
19/03/2024;CFG;CFG BANK;156.40;156.30;157.00;155.00;1243084.15;7953;56;5471744148.00
18/03/2024;CFG;CFG BANK;157.90;157.00;158.00;155.50;397093.80;2528;34;5496249720.00
15/03/2024;CFG;CFG BANK;158.10;158.55;158.55;157.10;5119533.30;32337;71;5550512058.00
14/03/2024;CFG;CFG BANK;156.00;158.00;158.00;156.00;3333495.00;21174;38;5531257680.00
13/03/2024;CFG;CFG BANK;156.00;156.00;156.80;155.50;782348.40;5016;39;5461241760.00
12/03/2024;CFG;CFG BANK;156.00;156.00;157.00;156.00;1093010.65;7006;29;5461241760.00
11/03/2024;CFG;CFG BANK;156.00;155.30;156.50;155.20;3602133.20;23103;73;5436736188.00
08/03/2024;CFG;CFG BANK;154.15;155.00;155.85;152.00;5489252.20;35602;98;5426233800.00
07/03/2024;CFG;CFG BANK;156.60;155.00;156.60;155.00;656845.40;4224;68;5426233800.00
06/03/2024;CFG;CFG BANK;157.00;156.00;157.00;155.15;7715017.75;49363;122;5461241760.00
05/03/2024;CFG;CFG BANK;159.95;157.20;159.95;157.00;1882485.90;11969;79;5503251312.00
04/03/2024;CFG;CFG BANK;161.00;159.00;161.00;158.50;5781755.05;36254;120;5566265640.00
01/03/2024;CFG;CFG BANK;162.00;161.00;162.00;160.25;955860.35;5942;68;5636281560.00
29/02/2024;CFG;CFG BANK;163.00;160.25;163.00;160.25;2267538.65;13992;130;5610025590.00
28/02/2024;CFG;CFG BANK;162.60;163.00;164.95;162.00;10530190.60;64609;174;5706297480.00
27/02/2024;CFG;CFG BANK;161.35;162.00;162.00;161.15;1131969.40;7004;90;5671289520.00
26/02/2024;CFG;CFG BANK;160.55;161.60;161.60;160.05;3057400.55;19030;113;5657286336.00
23/02/2024;CFG;CFG BANK;160.00;161.50;161.50;160.00;4256839.65;26461;100;5653785540.00
22/02/2024;CFG;CFG BANK;159.75;160.00;161.00;159.65;7939753.00;49620;180;5601273600.00
21/02/2024;CFG;CFG BANK;156.00;160.50;161.00;156.00;17527172.25;110534;428;5618777580.00
20/02/2024;CFG;CFG BANK;154.30;155.05;155.05;154.00;1063088.15;6876;76;5427984198.00
19/02/2024;CFG;CFG BANK;154.05;154.40;155.00;153.90;2010771.25;13007;89;5405229024.00
16/02/2024;CFG;CFG BANK;153.45;156.00;156.00;153.45;6236685.15;40224;148;5461241760.00
15/02/2024;CFG;CFG BANK;151.70;154.85;155.00;151.70;11281150.45;73078;198;5420982606.00
14/02/2024;CFG;CFG BANK;152.05;152.00;153.50;150.55;2617339.85;17171;93;5321209920.00
13/02/2024;CFG;CFG BANK;151.05;153.00;153.50;151.00;7870029.90;51563;105;5356217880.00
12/02/2024;CFG;CFG BANK;152.15;153.00;153.85;151.10;3628973.90;23816;106;5356217880.00
09/02/2024;CFG;CFG BANK;152.10;153.45;153.45;151.50;4446221.30;29045;115;5371971462.00
08/02/2024;CFG;CFG BANK;153.00;153.00;154.00;151.05;3301290.65;21597;97;5356217880.00
07/02/2024;CFG;CFG BANK;149.20;154.50;155.00;149.05;6572783.20;43240;223;5408729820.00
06/02/2024;CFG;CFG BANK;148.80;150.00;150.00;148.50;8894332.25;59524;125;5251194000.00
05/02/2024;CFG;CFG BANK;150.00;149.00;150.00;148.65;1070639.60;7182;79;5216186040.00
02/02/2024;CFG;CFG BANK;149.00;149.90;150.00;148.50;1183808.80;7934;106;5247693204.00
01/02/2024;CFG;CFG BANK;149.00;149.00;150.50;149.00;3846184.10;25739;134;5216186040.00
31/01/2024;CFG;CFG BANK;150.25;149.60;150.30;148.50;3788103.65;25329;198;5237190816.00
30/01/2024;CFG;CFG BANK;151.95;150.90;152.00;150.10;3522425.90;23345;129;5282701164.00
29/01/2024;CFG;CFG BANK;152.90;152.05;152.90;152.00;2246648.15;14753;115;5322960318.00
26/01/2024;CFG;CFG BANK;153.00;152.35;153.80;152.20;2629933.10;17252;99;5333462706.00
25/01/2024;CFG;CFG BANK;153.20;153.00;154.00;153.00;744392.85;4857;69;5356217880.00
24/01/2024;CFG;CFG BANK;153.00;154.50;155.00;153.00;9288540.00;60025;144;5408729820.00
23/01/2024;CFG;CFG BANK;154.20;155.00;155.50;154.00;1792638.10;11607;125;5426233800.00
22/01/2024;CFG;CFG BANK;156.00;155.15;156.00;154.15;4181039.40;26952;108;5431484994.00
19/01/2024;CFG;CFG BANK;153.10;156.00;156.00;153.00;9793096.70;63300;298;5461241760.00
18/01/2024;CFG;CFG BANK;151.10;153.50;153.65;151.00;7399177.50;48572;223;5373721860.00
17/01/2024;CFG;CFG BANK;151.90;152.00;152.20;151.10;8400710.85;55364;219;5321209920.00
16/01/2024;CFG;CFG BANK;153.50;152.20;153.90;152.00;11870858.75;77625;180;5328211512.00
15/01/2024;CFG;CFG BANK;153.65;152.30;153.90;152.05;2651455.75;17333;164;5331712308.00
12/01/2024;CFG;CFG BANK;155.00;153.60;155.00;153.50;7030492.20;45636;254;5377222656.00
10/01/2024;CFG;CFG BANK;155.00;155.00;156.00;153.15;12924329.40;83691;250;5426233800.00
09/01/2024;CFG;CFG BANK;157.00;153.10;157.00;151.00;10085132.30;65107;294;5359718676.00
08/01/2024;CFG;CFG BANK;156.50;157.00;159.00;156.00;12207841.05;77559;457;5496249720.00
05/01/2024;CFG;CFG BANK;149.70;156.25;156.25;149.15;30094428.60;197450;791;5469993750.00
04/01/2024;CFG;CFG BANK;148.10;149.50;149.50;148.10;18922288.10;126960;419;5233690020.00
03/01/2024;CFG;CFG BANK;144.55;148.05;148.45;144.55;40290977.35;276798;481;5182928478.00
02/01/2024;CFG;CFG BANK;141.50;146.00;146.00;141.20;182525247.25;1273570;597;5111162160.00
29/12/2023;CFG;CFG BANK;141.00;141.50;142.00;141.00;56170734.70;397669;316;4953626340.00
28/12/2023;CFG;CFG BANK;140.10;141.00;141.50;140.00;10237843.70;72927;292;4936122360.00
27/12/2023;CFG;CFG BANK;139.15;140.50;141.30;139.15;6217808.00;44302;308;4918618380.00
26/12/2023;CFG;CFG BANK;139.00;140.00;140.00;139.00;14341059.95;102937;450;4901114400.00
25/12/2023;CFG;CFG BANK;142.00;139.50;142.55;139.50;18682168.75;132486;493;4883610420.00
22/12/2023;CFG;CFG BANK;140.00;141.00;143.90;138.00;30454683.95;215922;1150;4936122360.00
21/12/2023;CFG;CFG BANK;148.90;140.70;148.90;140.55;74527471.75;510479;2731;4925619972.00
20/12/2023;CFG;CFG BANK;146.25;146.25;146.25;146.25;225313335.00;1540604;1770;5119914150.00
19/12/2023;CFG;CFG BANK;133.00;133.00;133.00;133.00;142661253.00;1072641;65;4656058680.00
18/12/2023;CFG;CFG BANK;120.95;120.95;120.95;120.95;126997.50;1050;6;4234212762.00
