Séance;Ticker;Instrument;Ouverture;Dernier Cours;Plus Haut;Plus Bas;Volume (MAD);Titres Échangés;Nb Transactions;Capitalisation
27/11/2023;SNA;STOKVIS NORD AFRIQUE;11.37;11.24;11.37;11.00;1841.56;165;10;103353486.00
24/11/2023;SNA;STOKVIS NORD AFRIQUE;11.37;11.19;11.37;11.00;6031.47;547;6;102893728.50
23/11/2023;SNA;STOKVIS NORD AFRIQUE;11.36;11.28;11.36;11.28;170.16;15;3;103721292.00
22/11/2023;SNA;STOKVIS NORD AFRIQUE;11.10;11.10;11.10;10.90;9148.74;833;7;102066165.00
21/11/2023;SNA;STOKVIS NORD AFRIQUE;11.00;10.92;11.00;10.92;2367.44;216;4;100411038.00
20/11/2023;SNA;STOKVIS NORD AFRIQUE;11.40;10.91;11.40;10.91;7140.71;628;7;100319086.50
17/11/2023;SNA;STOKVIS NORD AFRIQUE;11.20;11.20;11.20;11.20;3259.20;291;3;102985680.00
16/11/2023;SNA;STOKVIS NORD AFRIQUE;11.28;11.28;11.28;11.28;135.36;12;3;103721292.00
15/11/2023;SNA;STOKVIS NORD AFRIQUE;11.29;10.91;11.29;10.90;4059.06;372;9;100319086.50
14/11/2023;SNA;STOKVIS NORD AFRIQUE;10.91;10.91;10.91;10.91;43.64;4;1;100319086.50
13/11/2023;SNA;STOKVIS NORD AFRIQUE;11.30;10.90;11.30;10.90;3397.90;311;6;100227135.00
10/11/2023;SNA;STOKVIS NORD AFRIQUE;11.36;11.36;11.36;11.36;227.20;20;2;104456904.00
09/11/2023;SNA;STOKVIS NORD AFRIQUE;11.30;10.97;11.40;10.97;53459.34;4735;12;100870795.50
08/11/2023;SNA;STOKVIS NORD AFRIQUE;10.77;11.20;11.20;10.77;122.77;11;2;102985680.00
07/11/2023;SNA;STOKVIS NORD AFRIQUE;-;11.29;-;-;-;-;-;103813243.50
03/11/2023;SNA;STOKVIS NORD AFRIQUE;10.86;11.29;11.29;10.86;691.18;62;6;103813243.50
02/11/2023;SNA;STOKVIS NORD AFRIQUE;11.30;11.30;11.30;10.82;52301.06;4772;12;103905195.00
01/11/2023;SNA;STOKVIS NORD AFRIQUE;11.20;11.30;11.30;11.20;1200.04;107;6;103905195.00
31/10/2023;SNA;STOKVIS NORD AFRIQUE;10.70;11.20;11.20;10.70;37460.89;3404;15;102985680.00
30/10/2023;SNA;STOKVIS NORD AFRIQUE;10.86;11.06;11.06;10.86;585.78;53;5;101698359.00
27/10/2023;SNA;STOKVIS NORD AFRIQUE;10.80;10.90;11.09;10.80;27917.33;2565;10;100227135.00
26/10/2023;SNA;STOKVIS NORD AFRIQUE;10.60;10.96;11.46;10.60;5676.79;533;12;100778844.00
25/10/2023;SNA;STOKVIS NORD AFRIQUE;11.45;11.33;11.45;10.50;128059.56;12194;19;104181049.50
24/10/2023;SNA;STOKVIS NORD AFRIQUE;11.63;11.20;11.63;10.63;83645.01;7825;27;102985680.00
23/10/2023;SNA;STOKVIS NORD AFRIQUE;11.05;11.00;11.50;11.00;122815.68;11139;23;101146650.00
20/10/2023;SNA;STOKVIS NORD AFRIQUE;11.66;11.50;11.66;11.39;40386.59;3495;12;105744225.00
19/10/2023;SNA;STOKVIS NORD AFRIQUE;11.39;11.39;11.45;10.96;35474.24;3125;19;104732758.50
18/10/2023;SNA;STOKVIS NORD AFRIQUE;11.50;10.65;11.50;10.65;60753.45;5534;36;97928347.50
17/10/2023;SNA;STOKVIS NORD AFRIQUE;11.64;11.20;11.65;11.11;6995.07;624;6;102985680.00
16/10/2023;SNA;STOKVIS NORD AFRIQUE;11.66;11.54;11.66;11.00;21152.17;1898;12;106112031.00
13/10/2023;SNA;STOKVIS NORD AFRIQUE;11.52;11.52;11.52;11.52;195.84;17;3;105928128.00
12/10/2023;SNA;STOKVIS NORD AFRIQUE;11.05;11.52;11.52;11.05;765.97;67;5;105928128.00
11/10/2023;SNA;STOKVIS NORD AFRIQUE;11.66;11.54;11.66;11.00;29519.48;2673;13;106112031.00
10/10/2023;SNA;STOKVIS NORD AFRIQUE;10.70;11.79;11.86;10.70;54218.00;5065;21;108410818.50
09/10/2023;SNA;STOKVIS NORD AFRIQUE;11.57;11.86;11.86;11.50;11860.24;1030;6;109054479.00
06/10/2023;SNA;STOKVIS NORD AFRIQUE;11.89;11.57;11.90;11.57;1740.40;150;3;106387885.50
05/10/2023;SNA;STOKVIS NORD AFRIQUE;11.98;11.56;11.98;11.56;28217.44;2416;15;106295934.00
04/10/2023;SNA;STOKVIS NORD AFRIQUE;12.02;12.00;12.03;12.00;144.11;12;4;110341800.00
03/10/2023;SNA;STOKVIS NORD AFRIQUE;12.08;11.55;12.08;11.55;1876.40;162;4;106203982.50
02/10/2023;SNA;STOKVIS NORD AFRIQUE;12.10;12.08;12.10;12.00;1449.43;120;6;111077412.00
27/09/2023;SNA;STOKVIS NORD AFRIQUE;11.55;12.12;12.18;11.55;28982.70;2451;15;111445218.00
26/09/2023;SNA;STOKVIS NORD AFRIQUE;11.80;11.55;12.19;11.52;30123.75;2579;20;106203982.50
25/09/2023;SNA;STOKVIS NORD AFRIQUE;12.10;12.00;12.10;11.75;15003.75;1250;12;110341800.00
22/09/2023;SNA;STOKVIS NORD AFRIQUE;12.33;12.33;12.33;12.33;123.30;10;1;113376199.50
21/09/2023;SNA;STOKVIS NORD AFRIQUE;12.20;12.10;12.25;12.10;10110.55;835;17;111261315.00
20/09/2023;SNA;STOKVIS NORD AFRIQUE;12.27;12.00;12.33;12.00;36450.47;3005;10;110341800.00
19/09/2023;SNA;STOKVIS NORD AFRIQUE;12.28;12.05;12.28;11.70;13766.86;1155;14;110801557.50
18/09/2023;SNA;STOKVIS NORD AFRIQUE;12.14;11.70;12.20;11.70;9987.29;840;17;107583255.00
15/09/2023;SNA;STOKVIS NORD AFRIQUE;-;12.20;-;-;-;-;-;112180830.00
14/09/2023;SNA;STOKVIS NORD AFRIQUE;12.20;12.20;12.20;12.20;12.20;1;1;112180830.00
13/09/2023;SNA;STOKVIS NORD AFRIQUE;11.91;12.36;12.38;11.91;935.03;78;4;113652054.00
