Séance;Ticker;Instrument;Ouverture;Dernier Cours;Plus Haut;Plus Bas;Volume (MAD);Titres Échangés;Nb Transactions;Capitalisation
13/07/2026;CSR;COSUMAR;190.00;192.00;192.00;189.10;2918173.95;15289;86;18141531456.00
10/07/2026;CSR;COSUMAR;189.15;190.00;191.50;189.15;2023021.60;10646;64;17952557170.00
09/07/2026;CSR;COSUMAR;189.00;190.10;191.90;189.00;208896.25;1100;39;17962005884.30
08/07/2026;CSR;COSUMAR;193.00;190.00;194.90;190.00;2184809.55;11434;84;17952557170.00
07/07/2026;CSR;COSUMAR;196.00;193.10;196.00;193.10;388715.30;2003;48;18245467313.30
06/07/2026;CSR;COSUMAR;197.95;194.50;197.95;193.50;6229798.65;31944;62;18377749313.50
03/07/2026;CSR;COSUMAR;197.00;195.00;197.00;193.30;2925867.75;15013;58;18424992885.00
02/07/2026;CSR;COSUMAR;195.25;194.00;198.00;193.20;314123.15;1615;57;18330505742.00
01/07/2026;CSR;COSUMAR;206.00;195.25;206.00;194.00;2856738.40;14295;106;18448614670.75
30/06/2026;CSR;COSUMAR;190.00;206.10;206.10;189.50;5171565.10;25218;143;19473800172.30
29/06/2026;CSR;COSUMAR;189.00;189.50;189.90;187.10;540222.30;2857;60;17905313598.50
26/06/2026;CSR;COSUMAR;186.20;187.40;187.80;186.05;5159349.05;27559;38;17706890598.20
25/06/2026;CSR;COSUMAR;186.00;186.05;187.00;186.00;439780.80;2360;35;17579332955.15
24/06/2026;CSR;COSUMAR;187.95;186.00;187.95;186.00;292701.60;1571;42;17574608598.00
23/06/2026;CSR;COSUMAR;187.00;186.50;188.00;186.00;476575.05;2557;46;17621852169.50
22/06/2026;CSR;COSUMAR;187.45;187.50;187.50;186.10;37512340.40;200600;53;17716339312.50
19/06/2026;CSR;COSUMAR;185.00;186.90;186.90;183.00;9167777.25;49809;46;17659647026.70
18/06/2026;CSR;COSUMAR;189.90;183.00;189.90;183.00;790230.80;4254;89;17291147169.00
16/06/2026;CSR;COSUMAR;186.80;186.75;187.00;185.50;128316.45;688;42;17645473955.25
15/06/2026;CSR;COSUMAR;182.00;185.50;185.50;182.00;3031338.20;16371;91;17527365026.50
12/06/2026;CSR;COSUMAR;180.00;179.70;181.90;179.00;14138354.75;78743;125;16979339597.10
11/06/2026;CSR;COSUMAR;180.00;178.00;180.00;178.00;1143002.50;6406;207;16818711454.00
10/06/2026;CSR;COSUMAR;182.00;178.50;184.00;178.50;23817511.30;132638;262;16865955025.50
09/06/2026;CSR;COSUMAR;182.00;182.00;182.00;180.50;3481014.30;19265;66;17196660026.00
08/06/2026;CSR;COSUMAR;181.00;180.50;181.80;180.00;8324779.00;46109;135;17054929311.50
05/06/2026;CSR;COSUMAR;182.00;181.30;182.00;181.00;574242.60;3157;78;17130519025.90
04/06/2026;CSR;COSUMAR;181.10;182.00;183.45;179.15;674333.25;3726;117;17196660026.00
03/06/2026;CSR;COSUMAR;181.95;183.95;183.95;180.00;180450.35;987;55;17380909954.85
02/06/2026;CSR;COSUMAR;184.95;179.00;184.95;178.00;13343182.85;74456;267;16913198597.00
01/06/2026;CSR;COSUMAR;187.95;184.00;187.95;184.00;2136439.50;11577;137;17385634312.00
26/05/2026;CSR;COSUMAR;189.90;184.00;189.90;184.00;943308.70;5077;105;17385634312.00
25/05/2026;CSR;COSUMAR;185.00;184.20;187.50;184.00;8919601.50;48434;116;17404531740.60
22/05/2026;CSR;COSUMAR;183.00;180.00;183.85;180.00;3858216.25;21425;141;17007685740.00
21/05/2026;CSR;COSUMAR;182.00;180.00;184.95;178.00;4114288.80;23010;167;17007685740.00
20/05/2026;CSR;COSUMAR;183.70;179.00;183.80;179.00;4747784.80;26474;216;16913198597.00
19/05/2026;CSR;COSUMAR;184.80;180.00;185.00;179.05;6381379.00;35270;363;17007685740.00
18/05/2026;CSR;COSUMAR;183.00;183.00;185.00;182.20;678491.65;3704;116;17291147169.00
15/05/2026;CSR;COSUMAR;184.95;183.00;184.95;182.70;2751493.50;15010;185;17291147169.00
14/05/2026;CSR;COSUMAR;185.95;183.55;186.10;183.55;1134750.50;6154;154;17343115097.65
13/05/2026;CSR;COSUMAR;188.40;184.10;188.40;184.10;2130263.75;11525;214;17395083026.30
12/05/2026;CSR;COSUMAR;186.20;185.00;188.80;185.00;1840483.35;9928;190;17480121455.00
11/05/2026;CSR;COSUMAR;188.95;185.15;189.10;185.15;2390147.35;12864;176;17494294526.45
08/05/2026;CSR;COSUMAR;186.10;189.00;189.40;186.10;1646695.00;8748;113;17858070027.00
07/05/2026;CSR;COSUMAR;191.00;185.00;191.60;185.00;6499447.55;35011;423;17480121455.00
06/05/2026;CSR;COSUMAR;188.00;187.00;191.60;185.00;2813078.40;14984;234;17669095741.00
05/05/2026;CSR;COSUMAR;193.95;185.00;193.95;185.00;5034746.95;27165;298;17480121455.00
04/05/2026;CSR;COSUMAR;189.00;189.00;193.45;189.00;3529184.20;18630;105;17858070027.00
30/04/2026;CSR;COSUMAR;185.80;188.00;191.00;185.80;2365943.20;12629;238;17763582884.00
29/04/2026;CSR;COSUMAR;189.00;189.10;193.10;189.00;1415038.30;7460;102;17867518741.30
28/04/2026;CSR;COSUMAR;193.85;189.00;193.85;189.00;1410051.95;7402;157;17858070027.00
27/04/2026;CSR;COSUMAR;193.95;190.00;193.95;190.00;1452906.85;7598;77;17952557170.00
24/04/2026;CSR;COSUMAR;194.50;188.00;196.00;188.00;14639232.30;77405;348;17763582884.00
23/04/2026;CSR;COSUMAR;193.90;193.95;194.30;193.00;261586.25;1351;45;18325781384.85
22/04/2026;CSR;COSUMAR;193.10;194.00;195.00;193.00;165429.65;856;54;18330505742.00
21/04/2026;CSR;COSUMAR;193.00;194.00;196.00;193.00;1434379.85;7385;75;18330505742.00
20/04/2026;CSR;COSUMAR;192.00;191.90;192.00;190.50;3510237.30;18294;115;18132082741.70
17/04/2026;CSR;COSUMAR;190.00;195.00;199.90;189.90;23814173.15;124868;264;18424992885.00
16/04/2026;CSR;COSUMAR;192.10;189.90;192.95;189.65;2646138.15;13909;165;17943108455.70
15/04/2026;CSR;COSUMAR;193.00;190.00;193.95;190.00;5367979.25;28232;244;17952557170.00
14/04/2026;CSR;COSUMAR;193.00;191.30;194.90;191.15;4108118.75;21408;136;18075390455.90
13/04/2026;CSR;COSUMAR;192.95;192.00;192.95;192.00;738284.05;3841;104;18141531456.00
10/04/2026;CSR;COSUMAR;194.00;193.00;195.00;193.00;10549212.80;54629;134;18236018599.00
09/04/2026;CSR;COSUMAR;195.00;193.00;196.90;193.00;3723121.70;19179;103;18236018599.00
08/04/2026;CSR;COSUMAR;195.00;194.70;196.95;194.70;10135437.40;51962;170;18396646742.10
07/04/2026;CSR;COSUMAR;194.90;193.00;194.90;191.00;402464.65;2088;87;18236018599.00
06/04/2026;CSR;COSUMAR;194.95;193.00;195.00;192.00;446465.45;2301;69;18236018599.00
03/04/2026;CSR;COSUMAR;194.70;192.00;194.70;191.50;1573563.70;8162;72;18141531456.00
02/04/2026;CSR;COSUMAR;194.90;194.80;194.90;192.10;333316.75;1716;62;18406095456.40
01/04/2026;CSR;COSUMAR;195.00;193.90;195.00;191.50;1739271.85;8963;84;18321057027.70
31/03/2026;CSR;COSUMAR;192.00;191.90;193.70;191.05;518969.25;2704;43;18132082741.70
30/03/2026;CSR;COSUMAR;192.00;192.00;193.50;190.60;85531.35;446;46;18141531456.00
27/03/2026;CSR;COSUMAR;192.00;190.00;193.90;190.00;6451238.05;33901;115;17952557170.00
26/03/2026;CSR;COSUMAR;195.00;190.90;195.00;190.90;3838012.60;20039;113;18037595598.70
25/03/2026;CSR;COSUMAR;193.40;194.25;196.00;190.55;1887260.50;9720;89;18354127527.75
24/03/2026;CSR;COSUMAR;192.00;190.00;192.80;190.00;5129208.95;26930;135;17952557170.00
19/03/2026;CSR;COSUMAR;193.00;188.00;193.00;187.00;8303627.90;44048;162;17763582884.00
18/03/2026;CSR;COSUMAR;190.00;191.00;192.00;190.00;3149595.95;16517;104;18047044313.00
17/03/2026;CSR;COSUMAR;192.00;190.00;194.95;189.80;12115924.10;63762;99;17952557170.00
16/03/2026;CSR;COSUMAR;190.00;195.00;195.00;187.00;10643239.90;54879;139;18424992885.00
13/03/2026;CSR;COSUMAR;191.00;190.00;191.80;186.30;22277928.70;117619;158;17952557170.00
12/03/2026;CSR;COSUMAR;191.70;189.10;191.70;189.00;9158171.05;48199;113;17867518741.30
11/03/2026;CSR;COSUMAR;189.00;189.00;189.00;186.00;13407192.10;71963;129;17858070027.00
10/03/2026;CSR;COSUMAR;189.00;185.00;189.00;182.50;17887862.20;97093;196;17480121455.00
09/03/2026;CSR;COSUMAR;175.00;175.25;180.00;175.00;11651812.70;66346;550;16558871810.75
06/03/2026;CSR;COSUMAR;181.85;181.85;181.85;181.85;646476.75;3555;37;17182486954.55
05/03/2026;CSR;COSUMAR;165.35;165.35;165.35;165.35;29101.60;176;6;15623449095.05
04/03/2026;CSR;COSUMAR;183.00;150.35;183.00;150.35;15872604.40;96299;835;14206141950.05
03/03/2026;CSR;COSUMAR;186.00;167.00;189.00;167.00;27531968.55;163116;595;15779352881.00
02/03/2026;CSR;COSUMAR;185.00;185.00;189.00;185.00;17902181.85;96708;513;17480121455.00
27/02/2026;CSR;COSUMAR;197.50;190.00;199.95;190.00;16196458.45;83562;588;17952557170.00
26/02/2026;CSR;COSUMAR;202.45;196.35;202.45;196.35;5771328.35;29100;268;18552550528.05
25/02/2026;CSR;COSUMAR;204.40;199.40;204.40;199.40;4982524.20;24919;134;18840736314.20
24/02/2026;CSR;COSUMAR;201.05;201.90;204.75;201.05;8386000.95;41569;52;19076954171.70
23/02/2026;CSR;COSUMAR;204.00;204.00;204.00;200.00;7263524.30;36300;113;19275377172.00
20/02/2026;CSR;COSUMAR;204.00;202.00;204.00;201.50;7740315.30;38199;54;19086402886.00
19/02/2026;CSR;COSUMAR;204.80;203.00;204.80;202.00;2169181.80;10685;23;19180890029.00
18/02/2026;CSR;COSUMAR;202.00;201.50;202.00;201.25;6957247.65;34460;89;19039159314.50
17/02/2026;CSR;COSUMAR;202.00;202.00;202.00;201.20;4461488.25;22167;67;19086402886.00
16/02/2026;CSR;COSUMAR;203.45;202.90;203.45;200.50;1923658.15;9487;76;19171441314.70
13/02/2026;CSR;COSUMAR;203.85;200.00;203.85;200.00;7375328.20;36512;191;18897428600.00
12/02/2026;CSR;COSUMAR;203.90;203.00;203.90;201.00;4027784.20;19843;73;19180890029.00
11/02/2026;CSR;COSUMAR;202.00;203.00;203.10;200.30;4756519.85;23435;49;19180890029.00
10/02/2026;CSR;COSUMAR;204.85;203.00;204.85;200.00;2160459.85;10752;107;19180890029.00
09/02/2026;CSR;COSUMAR;203.00;203.00;204.85;202.00;154241.00;756;65;19180890029.00
06/02/2026;CSR;COSUMAR;200.00;202.95;204.00;200.00;6574789.75;32499;119;19176165671.85
05/02/2026;CSR;COSUMAR;205.00;200.00;205.00;200.00;3849994.70;19235;155;18897428600.00
04/02/2026;CSR;COSUMAR;206.00;204.00;207.70;200.00;4333057.65;21621;147;19275377172.00
03/02/2026;CSR;COSUMAR;206.00;203.00;208.50;203.00;4579478.30;22538;131;19180890029.00
02/02/2026;CSR;COSUMAR;207.00;203.00;210.50;203.00;7575960.60;37183;144;19180890029.00
30/01/2026;CSR;COSUMAR;211.00;206.00;211.90;206.00;1290875.80;6199;104;19464351458.00
29/01/2026;CSR;COSUMAR;208.00;211.00;214.90;205.05;2705825.45;12878;130;19936787173.00
28/01/2026;CSR;COSUMAR;207.00;208.00;208.00;203.15;474910.20;2289;88;19653325744.00
27/01/2026;CSR;COSUMAR;204.90;203.00;204.90;202.00;20769019.00;102326;117;19180890029.00
26/01/2026;CSR;COSUMAR;208.95;202.00;208.95;202.00;721820.60;3546;92;19086402886.00
23/01/2026;CSR;COSUMAR;208.90;203.00;208.90;203.00;8860800.40;43249;156;19180890029.00
22/01/2026;CSR;COSUMAR;208.70;207.80;208.95;206.60;4325928.00;20836;77;19634428315.40
21/01/2026;CSR;COSUMAR;210.00;204.00;210.00;204.00;1721630.50;8416;83;19275377172.00
20/01/2026;CSR;COSUMAR;209.10;208.00;209.25;205.00;1682599.80;8153;117;19653325744.00
19/01/2026;CSR;COSUMAR;212.50;209.00;212.50;209.00;3957696.75;18925;80;19747812887.00
16/01/2026;CSR;COSUMAR;212.25;209.95;212.25;209.10;4945812.70;23548;90;19837575672.85
15/01/2026;CSR;COSUMAR;212.40;210.00;212.40;209.15;3349573.75;15944;101;19842300030.00
13/01/2026;CSR;COSUMAR;211.90;210.00;212.00;210.00;2884843.55;13716;98;19842300030.00
12/01/2026;CSR;COSUMAR;212.00;211.50;212.00;210.00;2059767.90;9745;54;19984030744.50
09/01/2026;CSR;COSUMAR;211.95;211.50;212.00;208.10;21369874.95;101105;81;19984030744.50
08/01/2026;CSR;COSUMAR;212.90;211.35;212.90;208.30;11641687.70;55307;140;19969857673.05
07/01/2026;CSR;COSUMAR;214.50;207.10;214.50;207.10;1271345.30;6041;138;19568287315.30
06/01/2026;CSR;COSUMAR;213.50;213.50;214.85;210.60;13428675.65;62934;137;20173005030.50
05/01/2026;CSR;COSUMAR;207.00;211.00;213.00;207.00;16233937.80;76943;205;19936787173.00
02/01/2026;CSR;COSUMAR;204.80;207.00;207.00;201.60;9815158.75;47664;183;19558838601.00
31/12/2025;CSR;COSUMAR;200.00;203.50;203.50;198.00;3589402.60;17844;82;19228133600.50
30/12/2025;CSR;COSUMAR;198.00;197.00;199.45;197.00;6248042.25;31709;87;18613967171.00
29/12/2025;CSR;COSUMAR;200.00;193.00;202.85;193.00;2365401.65;12016;134;18236018599.00
26/12/2025;CSR;COSUMAR;200.00;190.00;202.00;190.00;21828406.60;114809;177;17952557170.00
25/12/2025;CSR;COSUMAR;200.00;198.00;202.85;198.00;8035224.20;40484;111;18708454314.00
24/12/2025;CSR;COSUMAR;202.95;200.00;202.95;200.00;612284.90;3044;83;18897428600.00
23/12/2025;CSR;COSUMAR;201.00;201.90;203.00;200.00;228754.75;1134;30;19076954171.70
22/12/2025;CSR;COSUMAR;200.05;200.00;204.40;200.00;11257533.75;56132;99;18897428600.00
19/12/2025;CSR;COSUMAR;204.60;200.00;204.60;200.00;9973979.75;49537;90;18897428600.00
18/12/2025;CSR;COSUMAR;204.90;203.00;204.90;201.10;1141129.15;5636;39;19180890029.00
17/12/2025;CSR;COSUMAR;202.00;203.70;204.50;201.55;7917740.35;38995;70;19247031029.10
16/12/2025;CSR;COSUMAR;197.00;200.00;202.00;197.00;9110882.80;45484;78;18897428600.00
15/12/2025;CSR;COSUMAR;198.00;197.65;200.00;197.05;223118.90;1126;51;18675383813.95
12/12/2025;CSR;COSUMAR;201.95;197.05;201.95;197.05;1325754.25;6706;80;18618691528.15
11/12/2025;CSR;COSUMAR;199.40;199.00;205.00;199.00;1373181.65;6874;51;18802941457.00
10/12/2025;CSR;COSUMAR;198.00;198.00;199.40;197.00;6282752.30;31735;48;18708454314.00
09/12/2025;CSR;COSUMAR;200.00;198.00;200.00;197.00;7429384.00;37537;63;18708454314.00
08/12/2025;CSR;COSUMAR;200.00;197.00;202.90;197.00;6518009.25;32798;72;18613967171.00
05/12/2025;CSR;COSUMAR;197.00;198.00;198.90;197.00;26011296.00;131244;48;18708454314.00
04/12/2025;CSR;COSUMAR;200.00;197.00;200.00;195.00;465435.85;2363;54;18613967171.00
03/12/2025;CSR;COSUMAR;200.00;197.00;200.00;197.00;756057.30;3828;64;18613967171.00
02/12/2025;CSR;COSUMAR;199.95;199.90;200.00;198.00;8486254.75;42645;48;18887979885.70
01/12/2025;CSR;COSUMAR;202.75;199.95;202.75;198.00;258373.55;1294;67;18892704242.85
28/11/2025;CSR;COSUMAR;197.00;198.00;200.95;197.00;1094377.75;5519;51;18708454314.00
27/11/2025;CSR;COSUMAR;201.00;196.00;202.00;196.00;625441.85;3166;66;18519480028.00
26/11/2025;CSR;COSUMAR;199.90;200.00;200.50;198.10;1362136.45;6811;53;18897428600.00
25/11/2025;CSR;COSUMAR;199.00;200.00;200.00;196.00;738724.45;3706;69;18897428600.00
24/11/2025;CSR;COSUMAR;200.00;194.00;203.00;194.00;34129243.35;174732;296;18330505742.00
21/11/2025;CSR;COSUMAR;202.00;200.00;202.90;197.05;6730396.10;33607;64;18897428600.00
20/11/2025;CSR;COSUMAR;204.70;195.00;204.70;195.00;2153340.05;10909;144;18424992885.00
19/11/2025;CSR;COSUMAR;204.00;198.00;208.60;198.00;8679919.55;43773;208;18708454314.00
17/11/2025;CSR;COSUMAR;211.90;204.00;211.90;204.00;848655.40;4131;73;19275377172.00
14/11/2025;CSR;COSUMAR;211.80;204.00;212.00;204.00;7769093.65;37892;63;19275377172.00
13/11/2025;CSR;COSUMAR;209.90;207.00;212.30;207.00;837224.20;3997;64;19558838601.00
12/11/2025;CSR;COSUMAR;208.00;204.00;213.05;202.00;727382.05;3539;80;19275377172.00
11/11/2025;CSR;COSUMAR;209.00;200.00;209.00;200.00;4637689.75;22990;228;18897428600.00
10/11/2025;CSR;COSUMAR;214.00;205.95;217.00;205.95;3455450.30;16579;147;19459627100.85
07/11/2025;CSR;COSUMAR;216.00;210.00;216.00;210.00;1723156.70;8182;49;19842300030.00
05/11/2025;CSR;COSUMAR;214.15;210.00;215.00;210.00;6965882.80;33086;85;19842300030.00
04/11/2025;CSR;COSUMAR;215.50;215.70;217.50;214.00;523529.20;2443;31;20380876745.10
03/11/2025;CSR;COSUMAR;218.50;215.00;218.50;215.00;2416636.05;11232;51;20314735745.00
31/10/2025;CSR;COSUMAR;216.00;217.00;218.70;216.00;3241001.70;14950;45;20503710031.00
30/10/2025;CSR;COSUMAR;218.95;217.00;218.95;216.10;2336555.95;10775;21;20503710031.00
29/10/2025;CSR;COSUMAR;216.00;216.40;219.00;216.00;17434919.20;80360;41;20447017745.20
28/10/2025;CSR;COSUMAR;218.10;218.00;219.50;217.00;2860330.35;13121;41;20598197174.00
27/10/2025;CSR;COSUMAR;219.00;219.00;220.00;218.15;502316.35;2291;49;20692684317.00
24/10/2025;CSR;COSUMAR;210.30;218.10;218.10;210.30;7654753.10;35491;87;20607645888.30
23/10/2025;CSR;COSUMAR;213.90;213.00;213.90;212.00;5618827.80;26444;27;20125761459.00
22/10/2025;CSR;COSUMAR;211.05;212.00;213.95;210.20;23124352.60;109576;87;20031274316.00
21/10/2025;CSR;COSUMAR;209.60;213.00;213.00;208.00;7274448.70;34307;60;20125761459.00
20/10/2025;CSR;COSUMAR;208.90;207.00;208.90;205.00;818680.15;3954;42;19558838601.00
17/10/2025;CSR;COSUMAR;206.00;204.00;207.35;203.20;1200277.25;5863;35;19275377172.00
16/10/2025;CSR;COSUMAR;200.00;204.25;204.25;199.00;15777292.45;78101;42;19298998957.75
15/10/2025;CSR;COSUMAR;204.45;198.90;204.45;197.00;14420995.60;72953;110;18793492742.70
14/10/2025;CSR;COSUMAR;208.00;198.00;209.60;198.00;29102169.45;145746;203;18708454314.00
13/10/2025;CSR;COSUMAR;207.95;204.05;208.00;200.05;2962021.55;14533;66;19280101529.15
10/10/2025;CSR;COSUMAR;207.95;204.00;207.95;202.00;15185828.35;74429;80;19275377172.00
09/10/2025;CSR;COSUMAR;210.00;201.00;210.00;201.00;31039387.85;152451;207;18991915743.00
08/10/2025;CSR;COSUMAR;210.00;210.00;210.00;205.00;4969185.05;24201;78;19842300030.00
07/10/2025;CSR;COSUMAR;214.00;208.00;214.00;208.00;795075.00;3799;104;19653325744.00
06/10/2025;CSR;COSUMAR;213.90;213.95;218.75;212.00;187610.35;875;39;20215524244.85
03/10/2025;CSR;COSUMAR;209.00;207.50;214.00;207.50;23923790.30;114849;114;19606082172.50
02/10/2025;CSR;COSUMAR;207.00;203.00;208.00;198.00;3599398.20;17823;177;19180890029.00
01/10/2025;CSR;COSUMAR;215.00;201.00;215.00;201.00;4852828.55;23846;184;18991915743.00
30/09/2025;CSR;COSUMAR;217.70;214.00;217.70;205.00;4894960.00;23538;121;20220248602.00
29/09/2025;CSR;COSUMAR;215.00;207.00;219.55;207.00;5744415.65;27707;97;19558838601.00
26/09/2025;CSR;COSUMAR;217.15;215.00;220.00;215.00;6430520.15;29901;105;20314735745.00
25/09/2025;CSR;COSUMAR;219.50;217.00;219.50;217.00;6184389.95;28489;111;20503710031.00
24/09/2025;CSR;COSUMAR;222.00;220.00;223.00;220.00;2846984.20;12831;58;20787171460.00
23/09/2025;CSR;COSUMAR;228.90;223.60;228.90;223.60;2001455.70;8949;29;21127325174.80
22/09/2025;CSR;COSUMAR;229.95;225.00;229.95;225.00;15505031.55;68902;43;21259607175.00
19/09/2025;CSR;COSUMAR;222.00;230.00;230.00;219.00;12629897.35;56304;94;21732042890.00
18/09/2025;CSR;COSUMAR;224.95;220.10;224.95;220.00;2077729.35;9431;63;20796620174.30
17/09/2025;CSR;COSUMAR;223.90;216.00;223.90;216.00;3715250.15;17075;100;20409222888.00
16/09/2025;CSR;COSUMAR;226.00;216.20;226.00;216.20;2221804.20;10140;100;20428120316.60
15/09/2025;CSR;COSUMAR;230.90;222.00;230.90;222.00;1381965.90;6197;67;20976145746.00
12/09/2025;CSR;COSUMAR;227.00;222.00;230.00;219.95;3187695.90;14375;213;20976145746.00
11/09/2025;CSR;COSUMAR;232.45;227.00;232.45;227.00;1153576.00;5077;56;21448581461.00
10/09/2025;CSR;COSUMAR;224.90;226.00;228.90;220.05;1132088.20;5037;111;21354094318.00
09/09/2025;CSR;COSUMAR;230.00;215.50;232.00;215.50;14875480.05;67181;291;20361979316.50
08/09/2025;CSR;COSUMAR;235.90;229.95;235.90;229.95;8913049.55;38706;157;21727318532.85
04/09/2025;CSR;COSUMAR;236.00;233.00;236.00;233.00;4120547.00;17600;84;22015504319.00
03/09/2025;CSR;COSUMAR;235.85;236.00;239.00;235.00;15855628.85;67151;149;22298965748.00
02/09/2025;CSR;COSUMAR;234.00;233.05;237.95;232.00;6425614.65;27570;60;22020228676.15
01/09/2025;CSR;COSUMAR;234.70;237.20;238.00;232.00;4541653.90;19566;61;22412350319.60
29/08/2025;CSR;COSUMAR;236.00;237.95;238.00;232.15;9518119.85;40517;68;22483215676.85
28/08/2025;CSR;COSUMAR;240.00;234.90;240.00;234.90;1441584.30;6052;76;22195029890.70
27/08/2025;CSR;COSUMAR;238.00;237.80;238.00;236.10;277729.90;1169;34;22469042605.40
26/08/2025;CSR;COSUMAR;238.90;232.05;238.90;232.05;1880516.30;8080;75;21925741533.15
25/08/2025;CSR;COSUMAR;236.50;236.05;239.00;236.00;472026.95;1999;57;22303690105.15
22/08/2025;CSR;COSUMAR;232.20;237.00;239.00;232.20;2716202.80;11560;46;22393452891.00
19/08/2025;CSR;COSUMAR;240.00;235.00;240.00;234.90;24043991.85;101669;160;22204478605.00
18/08/2025;CSR;COSUMAR;243.90;240.00;243.90;240.00;26329263.60;109681;54;22676914320.00
15/08/2025;CSR;COSUMAR;245.00;243.95;245.00;240.10;5235733.95;21554;50;23050138534.85
13/08/2025;CSR;COSUMAR;244.50;244.00;244.80;240.00;2359809.75;9824;63;23054862892.00
12/08/2025;CSR;COSUMAR;244.00;240.15;244.90;240.00;3295474.75;13639;54;22691087391.45
11/08/2025;CSR;COSUMAR;245.00;243.90;245.00;242.10;173183.90;711;26;23045414177.70
08/08/2025;CSR;COSUMAR;246.90;245.10;246.90;240.55;7775799.05;31746;28;23158798749.30
07/08/2025;CSR;COSUMAR;241.95;244.95;247.85;240.00;347442.60;1432;25;23144625677.85
06/08/2025;CSR;COSUMAR;240.00;240.00;243.90;239.60;39383449.20;164095;72;22676914320.00
05/08/2025;CSR;COSUMAR;243.90;239.55;243.90;239.55;10132370.25;42043;80;22634395105.65
04/08/2025;CSR;COSUMAR;250.00;242.00;250.00;241.00;3366427.50;13789;61;22865888606.00
01/08/2025;CSR;COSUMAR;248.95;245.00;248.95;245.00;338778.10;1380;40;23149350035.00
31/07/2025;CSR;COSUMAR;249.00;249.90;250.00;243.55;44754992.70;182128;86;23612337035.70
29/07/2025;CSR;COSUMAR;240.90;242.00;249.00;240.00;7288599.85;29948;71;22865888606.00
28/07/2025;CSR;COSUMAR;243.00;235.50;245.50;235.50;3617642.20;15164;48;22251722176.50
25/07/2025;CSR;COSUMAR;241.20;242.00;245.00;241.20;12584712.70;51808;33;22865888606.00
24/07/2025;CSR;COSUMAR;245.00;242.00;245.00;242.00;8367176.55;34296;42;22865888606.00
23/07/2025;CSR;COSUMAR;249.00;244.00;249.00;242.00;11703706.00;47772;40;23054862892.00
22/07/2025;CSR;COSUMAR;249.50;249.00;249.50;248.00;416034.15;1671;25;23527298607.00
21/07/2025;CSR;COSUMAR;255.00;253.90;260.00;246.00;214206.40;842;36;23990285607.70
18/07/2025;CSR;COSUMAR;259.00;266.00;266.00;255.00;8228099.55;31696;68;25133580038.00
17/07/2025;CSR;COSUMAR;258.50;260.00;260.00;255.00;2764390.65;10644;26;24566657180.00
16/07/2025;CSR;COSUMAR;256.50;255.10;257.00;255.10;4149749.20;16149;16;24103670179.30
15/07/2025;CSR;COSUMAR;257.00;256.50;259.00;255.00;11748666.40;45847;46;24235952179.50
14/07/2025;CSR;COSUMAR;261.60;258.00;262.20;258.00;357270.60;1367;17;24377682894.00
11/07/2025;CSR;COSUMAR;260.00;261.60;262.00;259.90;30368505.50;116753;69;24717836608.80
10/07/2025;CSR;COSUMAR;260.90;255.20;260.90;255.00;9028039.80;35002;25;24113118893.60
09/07/2025;CSR;COSUMAR;259.00;260.85;260.85;254.00;482890.90;1873;41;24646971251.55
08/07/2025;CSR;COSUMAR;245.40;259.90;260.00;245.40;16793938.00;65210;79;24557208465.70
07/07/2025;CSR;COSUMAR;252.40;252.00;252.40;247.00;621589.30;2470;21;23810760036.00
04/07/2025;CSR;COSUMAR;252.85;252.10;252.85;246.60;23937538.65;94977;47;23820208750.30
03/07/2025;CSR;COSUMAR;242.00;250.75;252.95;242.00;31506697.75;126129;92;23692651107.25
02/07/2025;CSR;COSUMAR;237.80;242.00;243.00;236.00;12418163.40;51671;51;22865888606.00
01/07/2025;CSR;COSUMAR;230.00;235.75;235.75;230.00;767981.50;3281;22;22275343962.25
30/06/2025;CSR;COSUMAR;235.00;235.00;235.00;230.00;235433.50;1010;18;22204478605.00
26/06/2025;CSR;COSUMAR;235.20;230.00;235.20;230.00;169537.80;721;19;21732042890.00
25/06/2025;CSR;COSUMAR;234.80;235.15;235.15;230.50;3767377.95;16032;17;22218651676.45
24/06/2025;CSR;COSUMAR;229.60;230.00;234.90;229.60;326146.60;1417;20;21732042890.00
23/06/2025;CSR;COSUMAR;228.20;229.00;229.00;228.10;649619.30;2838;19;21637555747.00
20/06/2025;CSR;COSUMAR;230.00;230.15;234.40;227.00;10779878.60;46477;23;21746215961.45
19/06/2025;CSR;COSUMAR;228.20;227.00;230.00;225.10;9497703.40;41338;50;21448581461.00
18/06/2025;CSR;COSUMAR;230.50;229.00;231.00;229.00;1487635.00;6495;26;21637555747.00
17/06/2025;CSR;COSUMAR;230.50;230.50;234.95;229.20;9044347.25;38983;20;21779286461.50
16/06/2025;CSR;COSUMAR;236.00;234.00;236.00;230.00;488099.70;2086;20;22109991462.00
13/06/2025;CSR;COSUMAR;235.00;235.00;236.00;227.00;8233824.55;35099;50;22204478605.00
12/06/2025;CSR;COSUMAR;236.45;236.00;236.45;235.10;12410525.90;52588;33;22298965748.00
11/06/2025;CSR;COSUMAR;236.00;235.10;240.00;235.10;5556890.60;23546;8;22213927319.30
10/06/2025;CSR;COSUMAR;243.90;238.00;243.90;235.00;9764569.55;41538;30;22487940034.00
06/06/2025;CSR;COSUMAR;239.95;243.00;243.00;237.45;1540143.35;6389;25;22960375749.00
